batter,bowler,innings,overs,ballnumber,isWicketDelivery,team,batter_avg_wic_per_ball
AT Rayudu,Sandeep Sharma,1,2,3,0,RR,0.03066666667
AT Rayudu,Sandeep Sharma,1,2,4,0,RR,0.03066666667
AT Rayudu,Sandeep Sharma,1,2,5,1,RR,0.03066666667
N Rana,Sandeep Sharma,1,2,6,0,RR,0.03125
N Rana,Sandeep Sharma,1,4,1,0,RR,0.03125
N Rana,Sandeep Sharma,1,4,2,0,RR,0.03125
N Rana,Sandeep Sharma,1,4,3,0,RR,0.03125
N Rana,Sandeep Sharma,1,4,6,0,RR,0.03125
CM Gautam,Sandeep Sharma,2,4,1,0,RR,0.078125
CM Gautam,Sandeep Sharma,2,4,2,0,RR,0.078125
CM Gautam,Sandeep Sharma,2,4,3,0,RR,0.078125
CM Gautam,Sandeep Sharma,2,4,5,0,RR,0.078125
Q de Kock,Sandeep Sharma,1,2,2,0,RR,0.03507404521
Q de Kock,Sandeep Sharma,1,1,4,0,RR,0.03507404521
SA Yadav,Sandeep Sharma,2,4,1,0,RR,0.02621722846
N Rana,Sandeep Sharma,1,4,4,0,RR,0.03125
AT Rayudu,Sandeep Sharma,2,5,3,0,RR,0.03066666667
Q de Kock,Sandeep Sharma,1,0,5,0,RR,0.03507404521
AT Rayudu,Sandeep Sharma,2,5,1,0,RR,0.03066666667
AT Rayudu,Sandeep Sharma,2,5,2,0,RR,0.03066666667
CM Gautam,Sandeep Sharma,2,4,4,0,RR,0.078125
CM Gautam,Sandeep Sharma,2,4,6,0,RR,0.078125
F du Plessis,Sandeep Sharma,1,2,1,1,RR,0.02953586498
SR Watson,Sandeep Sharma,1,2,6,0,RR,0.03173374613
SR Watson,Sandeep Sharma,1,4,1,0,RR,0.03173374613
SR Watson,Sandeep Sharma,1,4,2,0,RR,0.03173374613
SR Watson,Sandeep Sharma,1,2,2,0,RR,0.03173374613
SR Watson,Sandeep Sharma,1,4,3,0,RR,0.03173374613
CA Lynn,Sandeep Sharma,2,2,1,0,RR,0.03074141049
CA Lynn,Sandeep Sharma,2,2,3,0,RR,0.03074141049
CA Lynn,Sandeep Sharma,2,2,4,0,RR,0.03074141049
G Gambhir,Sandeep Sharma,2,2,3,0,RR,0.03444730077
CA Lynn,Sandeep Sharma,2,0,6,0,RR,0.03074141049
CA Lynn,Sandeep Sharma,2,2,5,0,RR,0.03074141049
G Gambhir,Sandeep Sharma,2,2,6,0,RR,0.03444730077
CA Lynn,Sandeep Sharma,2,0,5,0,RR,0.03074141049
CA Lynn,Sandeep Sharma,2,2,2,0,RR,0.03074141049
G Gambhir,Sandeep Sharma,2,2,4,0,RR,0.03444730077
G Gambhir,Sandeep Sharma,2,2,5,0,RR,0.03444730077
JC Buttler,Sandeep Sharma,2,2,5,0,RR,0.02947845805
AM Rahane,Sandeep Sharma,1,2,4,0,RR,0.03592814371
SV Samson,Sandeep Sharma,1,2,1,0,RR,0.03793103448
SV Samson,Sandeep Sharma,1,2,5,1,RR,0.03793103448
KK Nair,Sandeep Sharma,1,2,6,0,RR,0.04523809524
KK Nair,Sandeep Sharma,1,4,2,0,RR,0.04523809524
KK Nair,Sandeep Sharma,1,4,6,0,RR,0.04523809524
JC Buttler,Sandeep Sharma,2,2,3,0,RR,0.02947845805
JC Buttler,Sandeep Sharma,2,2,6,0,RR,0.02947845805
AM Rahane,Sandeep Sharma,1,2,2,0,RR,0.03592814371
AM Rahane,Sandeep Sharma,1,2,5,0,RR,0.03592814371
AM Rahane,Sandeep Sharma,1,4,1,0,RR,0.03592814371
AM Rahane,Sandeep Sharma,1,4,3,0,RR,0.03592814371
SV Samson,Sandeep Sharma,1,2,2,0,RR,0.03793103448
KK Nair,Sandeep Sharma,1,4,3,0,RR,0.04523809524
SM Curran,Sandeep Sharma,1,2,3,0,RR,0.05660377358
SM Curran,Sandeep Sharma,1,2,4,0,RR,0.05660377358
SM Curran,Sandeep Sharma,1,4,4,1,RR,0.05660377358
AT Rayudu,Sandeep Sharma,1,4,5,0,RR,0.03066666667
SK Raina,Sandeep Sharma,2,5,2,0,RR,0.03801652893
F du Plessis,Sandeep Sharma,1,4,1,0,RR,0.02953586498
F du Plessis,Sandeep Sharma,2,1,1,0,RR,0.02953586498
F du Plessis,Sandeep Sharma,2,1,3,0,RR,0.02953586498
F du Plessis,Sandeep Sharma,2,3,1,0,RR,0.02953586498
F du Plessis,Sandeep Sharma,2,3,6,1,RR,0.02953586498
AT Rayudu,Sandeep Sharma,2,2,1,0,RR,0.03066666667
AT Rayudu,Sandeep Sharma,2,2,2,0,RR,0.03066666667
AT Rayudu,Sandeep Sharma,2,2,3,0,RR,0.03066666667
AM Rahane,Sandeep Sharma,1,2,1,0,RR,0.03592814371
AM Rahane,Sandeep Sharma,1,4,1,0,RR,0.03592814371
SM Curran,Sandeep Sharma,1,2,5,0,RR,0.05660377358
F du Plessis,Sandeep Sharma,1,4,3,0,RR,0.02953586498
F du Plessis,Sandeep Sharma,2,1,4,0,RR,0.02953586498
SK Raina,Sandeep Sharma,2,5,3,0,RR,0.03801652893
SK Raina,Sandeep Sharma,2,5,7,0,RR,0.03801652893
AT Rayudu,Sandeep Sharma,2,2,4,0,RR,0.03066666667
AM Rahane,Sandeep Sharma,1,0,1,0,RR,0.03592814371
AM Rahane,Sandeep Sharma,1,0,4,0,RR,0.03592814371
AM Rahane,Sandeep Sharma,1,2,4,0,RR,0.03592814371
F du Plessis,Sandeep Sharma,1,4,6,0,RR,0.02953586498
AM Rahane,Sandeep Sharma,1,0,3,0,RR,0.03592814371
AM Rahane,Sandeep Sharma,1,2,2,0,RR,0.03592814371
AT Rayudu,Sandeep Sharma,1,4,6,0,RR,0.03066666667
SK Raina,Sandeep Sharma,2,5,1,0,RR,0.03801652893
SK Raina,Sandeep Sharma,2,5,3,0,RR,0.03801652893
SK Raina,Sandeep Sharma,2,5,4,0,RR,0.03801652893
SK Raina,Sandeep Sharma,2,5,5,0,RR,0.03801652893
F du Plessis,Sandeep Sharma,1,4,2,0,RR,0.02953586498
F du Plessis,Sandeep Sharma,2,1,2,0,RR,0.02953586498
AM Rahane,Sandeep Sharma,1,2,3,0,RR,0.03592814371
SK Raina,Sandeep Sharma,2,5,6,0,RR,0.03801652893
YBK Jaiswal,Sandeep Sharma,2,4,4,0,RR,0.04395604396
YBK Jaiswal,Sandeep Sharma,2,4,6,0,RR,0.04395604396
YBK Jaiswal,Sandeep Sharma,1,2,4,0,RR,0.04395604396
BA Stokes,Sandeep Sharma,1,4,2,0,RR,0.05405405405
SW Billings,Sandeep Sharma,1,0,5,0,RR,0.04
SW Billings,Sandeep Sharma,1,0,6,1,RR,0.04
SW Billings,Sandeep Sharma,1,2,1,0,RR,0.04
SW Billings,Sandeep Sharma,1,2,2,0,RR,0.04
SW Billings,Sandeep Sharma,1,2,3,0,RR,0.04
SW Billings,Sandeep Sharma,1,2,4,0,RR,0.04
Q de Kock,Sandeep Sharma,2,0,1,0,RR,0.03507404521
Q de Kock,Sandeep Sharma,2,0,2,0,RR,0.03507404521
AM Rahane,Sandeep Sharma,1,0,1,0,RR,0.03592814371
AM Rahane,Sandeep Sharma,1,0,2,0,RR,0.03592814371
AM Rahane,Sandeep Sharma,1,0,3,0,RR,0.03592814371
AM Rahane,Sandeep Sharma,1,0,4,0,RR,0.03592814371
AM Rahane,Sandeep Sharma,1,0,5,0,RR,0.03592814371
AM Rahane,Sandeep Sharma,1,0,6,0,RR,0.03592814371
YBK Jaiswal,Sandeep Sharma,2,4,1,0,RR,0.04395604396
YBK Jaiswal,Sandeep Sharma,1,2,1,0,RR,0.04395604396
YBK Jaiswal,Sandeep Sharma,1,2,6,0,RR,0.04395604396
BA Stokes,Sandeep Sharma,1,4,3,0,RR,0.05405405405
AM Rahane,Sandeep Sharma,1,4,5,0,RR,0.03592814371
AM Rahane,Sandeep Sharma,2,4,3,0,RR,0.03592814371
AM Rahane,Sandeep Sharma,2,4,6,0,RR,0.03592814371
KK Nair,Sandeep Sharma,1,2,1,0,RR,0.04523809524
SW Billings,Sandeep Sharma,1,2,6,0,RR,0.04
Q de Kock,Sandeep Sharma,2,0,3,0,RR,0.03507404521
Q de Kock,Sandeep Sharma,2,0,6,0,RR,0.03507404521
SPD Smith,Sandeep Sharma,1,2,4,0,RR,0.02771362587
AM Rahane,Sandeep Sharma,1,4,3,0,RR,0.03592814371
YBK Jaiswal,Sandeep Sharma,2,4,5,0,RR,0.04395604396
YBK Jaiswal,Sandeep Sharma,1,2,3,0,RR,0.04395604396
YBK Jaiswal,Sandeep Sharma,1,2,5,0,RR,0.04395604396
AM Rahane,Sandeep Sharma,1,4,4,0,RR,0.03592814371
SW Billings,Sandeep Sharma,1,2,5,0,RR,0.04
SPD Smith,Sandeep Sharma,1,2,3,0,RR,0.02771362587
RG Sharma,Sandeep Sharma,1,0,2,0,RR,0.03851540616
RG Sharma,Sandeep Sharma,1,0,3,0,RR,0.03851540616
RG Sharma,Sandeep Sharma,1,0,4,0,RR,0.03851540616
RG Sharma,Sandeep Sharma,1,0,5,0,RR,0.03851540616
RG Sharma,Sandeep Sharma,1,0,1,0,RR,0.03851540616
CH Gayle,Sandeep Sharma,1,5,1,0,RR,0.03565640194
CH Gayle,Sandeep Sharma,1,5,5,0,RR,0.03565640194
CH Gayle,Sandeep Sharma,1,5,6,0,RR,0.03565640194
F du Plessis,Sandeep Sharma,1,0,1,0,RR,0.02953586498
F du Plessis,Sandeep Sharma,1,0,2,0,RR,0.02953586498
F du Plessis,Sandeep Sharma,1,0,3,0,RR,0.02953586498
F du Plessis,Sandeep Sharma,1,0,4,0,RR,0.02953586498
F du Plessis,Sandeep Sharma,1,2,1,0,RR,0.02953586498
F du Plessis,Sandeep Sharma,1,0,5,0,RR,0.02953586498
F du Plessis,Sandeep Sharma,1,2,3,0,RR,0.02953586498
F du Plessis,Sandeep Sharma,1,2,2,0,RR,0.02953586498
V Kohli,Sandeep Sharma,1,0,1,0,RR,0.03296119086
V Kohli,Sandeep Sharma,1,0,5,0,RR,0.03296119086
AJ Finch,Sandeep Sharma,1,2,1,0,RR,0.04842615012
AJ Finch,Sandeep Sharma,1,1,6,0,RR,0.04842615012
JR Philippe,Sandeep Sharma,1,0,1,0,RR,0.0350877193
JR Philippe,Sandeep Sharma,1,2,1,0,RR,0.0350877193
JR Philippe,Sandeep Sharma,1,2,2,0,RR,0.0350877193
V Kohli,Sandeep Sharma,1,0,2,0,RR,0.03296119086
V Kohli,Sandeep Sharma,1,0,6,0,RR,0.03296119086
AJ Finch,Sandeep Sharma,1,2,2,0,RR,0.04842615012
AJ Finch,Sandeep Sharma,1,5,1,0,RR,0.04842615012
AJ Finch,Sandeep Sharma,1,5,6,0,RR,0.04842615012
JR Philippe,Sandeep Sharma,1,0,2,0,RR,0.0350877193
JR Philippe,Sandeep Sharma,1,0,6,0,RR,0.0350877193
JR Philippe,Sandeep Sharma,1,2,4,0,RR,0.0350877193
V Kohli,Sandeep Sharma,1,0,4,0,RR,0.03296119086
JR Philippe,Sandeep Sharma,1,2,3,0,RR,0.0350877193
PP Shaw,Sandeep Sharma,1,1,4,1,RR,0.04955527319
PP Shaw,Sandeep Sharma,1,1,3,0,RR,0.04955527319
YBK Jaiswal,Sandeep Sharma,2,0,1,0,RR,0.04395604396
YBK Jaiswal,Sandeep Sharma,2,0,2,0,RR,0.04395604396
YBK Jaiswal,Sandeep Sharma,2,0,5,0,RR,0.04395604396
YBK Jaiswal,Sandeep Sharma,1,1,1,0,RR,0.04395604396
YBK Jaiswal,Sandeep Sharma,1,1,3,0,RR,0.04395604396
YBK Jaiswal,Sandeep Sharma,1,1,4,0,RR,0.04395604396
BA Stokes,Sandeep Sharma,2,0,1,0,RR,0.05405405405
BA Stokes,Sandeep Sharma,2,0,2,0,RR,0.05405405405
BA Stokes,Sandeep Sharma,2,0,4,0,RR,0.05405405405
SPD Smith,Sandeep Sharma,2,2,1,0,RR,0.02771362587
AM Rahane,Sandeep Sharma,1,1,1,0,RR,0.03592814371
AM Rahane,Sandeep Sharma,1,1,2,0,RR,0.03592814371
AM Rahane,Sandeep Sharma,1,1,3,0,RR,0.03592814371
PA Patel,Sandeep Sharma,2,0,3,0,RR,0.04662576687
PA Patel,Sandeep Sharma,2,2,4,0,RR,0.04662576687
YBK Jaiswal,Sandeep Sharma,2,2,1,0,RR,0.04395604396
YBK Jaiswal,Sandeep Sharma,1,1,5,0,RR,0.04395604396
BA Stokes,Sandeep Sharma,2,0,5,0,RR,0.05405405405
SPD Smith,Sandeep Sharma,2,2,2,0,RR,0.02771362587
SPD Smith,Sandeep Sharma,2,2,4,0,RR,0.02771362587
AM Rahane,Sandeep Sharma,1,1,6,0,RR,0.03592814371
PA Patel,Sandeep Sharma,2,0,1,0,RR,0.04662576687
PA Patel,Sandeep Sharma,2,0,4,0,RR,0.04662576687
PA Patel,Sandeep Sharma,2,2,1,0,RR,0.04662576687
PA Patel,Sandeep Sharma,2,2,5,0,RR,0.04662576687
YBK Jaiswal,Sandeep Sharma,1,1,2,0,RR,0.04395604396
AM Rahane,Sandeep Sharma,1,1,4,0,RR,0.03592814371
AM Rahane,Sandeep Sharma,1,1,5,0,RR,0.03592814371
YBK Jaiswal,Sandeep Sharma,2,0,3,0,RR,0.04395604396
YBK Jaiswal,Sandeep Sharma,2,0,6,0,RR,0.04395604396
BA Stokes,Sandeep Sharma,2,0,3,0,RR,0.05405405405
YBK Jaiswal,Sandeep Sharma,2,0,4,0,RR,0.04395604396
KP Pietersen,Sandeep Sharma,1,2,5,0,RR,0.01661129568
KP Pietersen,Sandeep Sharma,1,2,7,0,RR,0.01661129568
KP Pietersen,Sandeep Sharma,1,4,3,0,RR,0.01661129568
KP Pietersen,Sandeep Sharma,1,2,8,0,RR,0.01661129568
KP Pietersen,Sandeep Sharma,1,4,4,0,RR,0.01661129568
KP Pietersen,Sandeep Sharma,1,2,6,0,RR,0.01661129568
KL Rahul,Sandeep Sharma,1,0,1,0,RR,0.02218821729
KL Rahul,Sandeep Sharma,1,0,2,0,RR,0.02218821729
KL Rahul,Sandeep Sharma,1,2,2,0,RR,0.02218821729
KL Rahul,Sandeep Sharma,1,2,3,0,RR,0.02218821729
KL Rahul,Sandeep Sharma,1,2,4,0,RR,0.02218821729
KL Rahul,Sandeep Sharma,2,3,6,0,RR,0.02218821729
SS Iyer,Sandeep Sharma,2,0,5,0,RR,0.03094059406
SS Iyer,Sandeep Sharma,2,2,3,0,RR,0.03094059406
SS Iyer,Sandeep Sharma,2,2,4,0,RR,0.03094059406
SS Iyer,Sandeep Sharma,2,2,5,0,RR,0.03094059406
SS Iyer,Sandeep Sharma,2,2,6,0,RR,0.03094059406
SS Iyer,Sandeep Sharma,2,4,4,0,RR,0.03094059406
SS Iyer,Sandeep Sharma,2,4,5,0,RR,0.03094059406
SS Iyer,Sandeep Sharma,2,4,6,0,RR,0.03094059406
SS Iyer,Sandeep Sharma,2,2,1,0,RR,0.03094059406
SS Iyer,Sandeep Sharma,2,2,2,0,RR,0.03094059406
SS Iyer,Sandeep Sharma,2,2,3,0,RR,0.03094059406
SS Iyer,Sandeep Sharma,2,2,5,0,RR,0.03094059406
SS Iyer,Sandeep Sharma,2,2,7,1,RR,0.03094059406
JP Duminy,Sandeep Sharma,2,4,1,0,RR,0.024
KL Rahul,Sandeep Sharma,1,0,3,0,RR,0.02218821729
KL Rahul,Sandeep Sharma,1,0,5,0,RR,0.02218821729
KL Rahul,Sandeep Sharma,1,2,6,0,RR,0.02218821729
KL Rahul,Sandeep Sharma,2,0,1,0,RR,0.02218821729
KL Rahul,Sandeep Sharma,2,3,2,0,RR,0.02218821729
KL Rahul,Sandeep Sharma,2,3,7,0,RR,0.02218821729
AM Rahane,Sandeep Sharma,1,0,1,0,RR,0.03592814371
SS Iyer,Sandeep Sharma,2,0,6,0,RR,0.03094059406
JP Duminy,Sandeep Sharma,2,4,2,0,RR,0.024
JP Duminy,Sandeep Sharma,2,4,6,0,RR,0.024
SS Iyer,Sandeep Sharma,2,2,6,0,RR,0.03094059406
JP Duminy,Sandeep Sharma,2,4,5,0,RR,0.024
KL Rahul,Sandeep Sharma,1,2,5,0,RR,0.02218821729
KL Rahul,Sandeep Sharma,2,3,5,0,RR,0.02218821729
SS Iyer,Sandeep Sharma,2,2,4,0,RR,0.03094059406
JP Duminy,Sandeep Sharma,2,4,4,0,RR,0.024
BB McCullum,Sandeep Sharma,2,0,2,0,RR,0.04538341158
LMP Simmons,Sandeep Sharma,2,0,1,0,RR,0.025
LMP Simmons,Sandeep Sharma,2,0,3,0,RR,0.025
LMP Simmons,Sandeep Sharma,2,0,4,0,RR,0.025
LMP Simmons,Sandeep Sharma,2,0,5,0,RR,0.025
BB McCullum,Sandeep Sharma,2,0,3,0,RR,0.04538341158
LMP Simmons,Sandeep Sharma,2,2,2,0,RR,0.025
LMP Simmons,Sandeep Sharma,2,2,6,0,RR,0.025
LMP Simmons,Sandeep Sharma,2,2,5,0,RR,0.025
LMP Simmons,Sandeep Sharma,2,0,2,0,RR,0.025
LMP Simmons,Sandeep Sharma,2,0,6,0,RR,0.025
LMP Simmons,Sandeep Sharma,2,0,7,0,RR,0.025
LMP Simmons,Sandeep Sharma,2,2,1,0,RR,0.025
RD Gaikwad,Sandeep Sharma,2,3,1,0,RR,0.03099173554
RD Gaikwad,Sandeep Sharma,2,3,2,0,RR,0.03099173554
RD Gaikwad,Sandeep Sharma,2,3,3,0,RR,0.03099173554
RD Gaikwad,Sandeep Sharma,2,3,4,0,RR,0.03099173554
RD Gaikwad,Sandeep Sharma,2,3,7,0,RR,0.03099173554
RD Gaikwad,Sandeep Sharma,2,3,5,0,RR,0.03099173554
S Dhawan,Sandeep Sharma,1,0,4,0,RR,0.03237951807
S Dhawan,Sandeep Sharma,1,0,5,0,RR,0.03237951807
S Dhawan,Sandeep Sharma,1,2,1,0,RR,0.03237951807
S Dhawan,Sandeep Sharma,1,4,1,0,RR,0.03237951807
S Dhawan,Sandeep Sharma,1,4,5,0,RR,0.03237951807
S Dhawan,Sandeep Sharma,1,4,3,0,RR,0.03237951807
S Dhawan,Sandeep Sharma,1,4,4,0,RR,0.03237951807
RV Uthappa,Sandeep Sharma,2,1,1,0,RR,0.03830288745
RV Uthappa,Sandeep Sharma,2,1,2,0,RR,0.03830288745
RV Uthappa,Sandeep Sharma,2,1,3,0,RR,0.03830288745
RV Uthappa,Sandeep Sharma,2,1,4,0,RR,0.03830288745
RV Uthappa,Sandeep Sharma,2,1,5,1,RR,0.03830288745
F du Plessis,Sandeep Sharma,2,2,5,0,RR,0.02953586498
F du Plessis,Sandeep Sharma,2,2,6,0,RR,0.02953586498
F du Plessis,Sandeep Sharma,2,5,2,0,RR,0.02953586498
MJ Santner,Sandeep Sharma,2,1,6,0,RR,0.07407407407
MJ Santner,Sandeep Sharma,2,3,6,0,RR,0.07407407407
F du Plessis,Sandeep Sharma,2,0,3,0,RR,0.02953586498
F du Plessis,Sandeep Sharma,2,0,5,0,RR,0.02953586498
F du Plessis,Sandeep Sharma,2,2,5,0,RR,0.02953586498
F du Plessis,Sandeep Sharma,2,5,3,0,RR,0.02953586498
F du Plessis,Sandeep Sharma,2,5,5,0,RR,0.02953586498
F du Plessis,Sandeep Sharma,2,5,1,0,RR,0.02953586498
BA Stokes,Sandeep Sharma,1,0,2,0,RR,0.05405405405
BA Stokes,Sandeep Sharma,1,2,1,0,RR,0.05405405405
N Rana,Sandeep Sharma,2,3,1,0,RR,0.03125
N Rana,Sandeep Sharma,2,3,4,0,RR,0.03125
N Rana,Sandeep Sharma,2,3,5,0,RR,0.03125
G Gambhir,Sandeep Sharma,1,0,3,0,RR,0.03444730077
G Gambhir,Sandeep Sharma,1,0,4,0,RR,0.03444730077
G Gambhir,Sandeep Sharma,1,0,5,0,RR,0.03444730077
G Gambhir,Sandeep Sharma,2,0,5,0,RR,0.03444730077
G Gambhir,Sandeep Sharma,2,0,6,0,RR,0.03444730077
G Gambhir,Sandeep Sharma,2,2,1,0,RR,0.03444730077
G Gambhir,Sandeep Sharma,2,2,6,0,RR,0.03444730077
G Gambhir,Sandeep Sharma,2,4,1,0,RR,0.03444730077
G Gambhir,Sandeep Sharma,2,4,2,0,RR,0.03444730077
G Gambhir,Sandeep Sharma,2,4,4,0,RR,0.03444730077
G Gambhir,Sandeep Sharma,2,4,5,0,RR,0.03444730077
G Gambhir,Sandeep Sharma,2,4,7,0,RR,0.03444730077
BA Stokes,Sandeep Sharma,1,0,3,0,RR,0.05405405405
BA Stokes,Sandeep Sharma,1,2,2,0,RR,0.05405405405
BA Stokes,Sandeep Sharma,1,2,5,0,RR,0.05405405405
G Gambhir,Sandeep Sharma,1,0,6,0,RR,0.03444730077
G Gambhir,Sandeep Sharma,2,0,4,0,RR,0.03444730077
G Gambhir,Sandeep Sharma,2,0,6,0,RR,0.03444730077
G Gambhir,Sandeep Sharma,2,2,1,0,RR,0.03444730077
G Gambhir,Sandeep Sharma,2,2,3,0,RR,0.03444730077
G Gambhir,Sandeep Sharma,2,0,5,0,RR,0.03444730077
G Gambhir,Sandeep Sharma,2,0,4,0,RR,0.03444730077
G Gambhir,Sandeep Sharma,2,4,6,0,RR,0.03444730077
N Rana,Sandeep Sharma,2,3,2,0,RR,0.03125
N Rana,Sandeep Sharma,2,3,6,0,RR,0.03125
G Gambhir,Sandeep Sharma,2,0,4,0,RR,0.03444730077
G Gambhir,Sandeep Sharma,2,2,2,0,RR,0.03444730077
G Gambhir,Sandeep Sharma,2,4,3,0,RR,0.03444730077
N Rana,Sandeep Sharma,2,3,3,0,RR,0.03125
AM Rahane,Sandeep Sharma,2,2,1,0,RR,0.03592814371
AM Rahane,Sandeep Sharma,2,2,4,0,RR,0.03592814371
AM Rahane,Sandeep Sharma,2,2,5,0,RR,0.03592814371
AM Rahane,Sandeep Sharma,2,4,3,0,RR,0.03592814371
AM Rahane,Sandeep Sharma,2,2,2,0,RR,0.03592814371
AM Rahane,Sandeep Sharma,2,2,6,0,RR,0.03592814371
AM Rahane,Sandeep Sharma,2,4,4,0,RR,0.03592814371
AM Rahane,Sandeep Sharma,2,4,2,0,RR,0.03592814371
AM Rahane,Sandeep Sharma,2,0,3,0,RR,0.03592814371
AM Rahane,Sandeep Sharma,2,0,4,0,RR,0.03592814371
AM Rahane,Sandeep Sharma,2,0,6,0,RR,0.03592814371
AM Rahane,Sandeep Sharma,2,2,2,0,RR,0.03592814371
AM Rahane,Sandeep Sharma,2,2,4,0,RR,0.03592814371
AM Rahane,Sandeep Sharma,2,4,4,1,RR,0.03592814371
GJ Bailey,Sandeep Sharma,2,4,5,0,RR,0.02290076336
GJ Bailey,Sandeep Sharma,2,4,6,0,RR,0.02290076336
AM Rahane,Sandeep Sharma,2,0,1,0,RR,0.03592814371
AM Rahane,Sandeep Sharma,2,2,5,0,RR,0.03592814371
AM Rahane,Sandeep Sharma,2,0,5,0,RR,0.03592814371
AM Rahane,Sandeep Sharma,2,2,3,0,RR,0.03592814371
DR Smith,Sandeep Sharma,2,0,1,0,RR,0.02691924227
DR Smith,Sandeep Sharma,2,0,2,0,RR,0.02691924227
DR Smith,Sandeep Sharma,2,0,4,0,RR,0.02691924227
DR Smith,Sandeep Sharma,2,0,5,0,RR,0.02691924227
DR Smith,Sandeep Sharma,2,0,6,0,RR,0.02691924227
AJ Finch,Sandeep Sharma,2,0,1,0,RR,0.04842615012
AJ Finch,Sandeep Sharma,2,0,2,0,RR,0.04842615012
AJ Finch,Sandeep Sharma,2,0,3,0,RR,0.04842615012
MEK Hussey,Sandeep Sharma,2,0,4,0,RR,0.02402022756
MEK Hussey,Sandeep Sharma,2,0,5,0,RR,0.02402022756
MEK Hussey,Sandeep Sharma,2,0,6,1,RR,0.02402022756
DR Smith,Sandeep Sharma,2,0,1,0,RR,0.02691924227
DR Smith,Sandeep Sharma,2,0,3,0,RR,0.02691924227
DR Smith,Sandeep Sharma,2,0,4,0,RR,0.02691924227
DR Smith,Sandeep Sharma,2,0,5,1,RR,0.02691924227
SK Raina,Sandeep Sharma,2,2,1,0,RR,0.03801652893
SK Raina,Sandeep Sharma,2,2,4,0,RR,0.03801652893
AJ Finch,Sandeep Sharma,2,0,4,0,RR,0.04842615012
MEK Hussey,Sandeep Sharma,2,0,1,0,RR,0.02402022756
SK Raina,Sandeep Sharma,2,2,5,0,RR,0.03801652893
SK Raina,Sandeep Sharma,2,5,3,0,RR,0.03801652893
SK Raina,Sandeep Sharma,2,5,6,0,RR,0.03801652893
SK Raina,Sandeep Sharma,2,2,2,0,RR,0.03801652893
SK Raina,Sandeep Sharma,2,2,3,0,RR,0.03801652893
DR Smith,Sandeep Sharma,2,0,3,0,RR,0.02691924227
DR Smith,Sandeep Sharma,2,0,2,0,RR,0.02691924227
DR Smith,Sandeep Sharma,2,0,7,0,RR,0.02691924227
SK Raina,Sandeep Sharma,2,5,2,0,RR,0.03801652893
D Padikkal,Sandeep Sharma,1,0,3,0,RR,0.03538175047
D Padikkal,Sandeep Sharma,1,0,4,0,RR,0.03538175047
D Padikkal,Sandeep Sharma,1,2,5,1,RR,0.03538175047
V Kohli,Sandeep Sharma,1,2,6,0,RR,0.03296119086
V Kohli,Sandeep Sharma,1,4,4,1,RR,0.03296119086
D Padikkal,Sandeep Sharma,1,0,5,0,RR,0.03538175047
V Kohli,Sandeep Sharma,1,4,1,0,RR,0.03296119086
AB de Villiers,Sandeep Sharma,1,4,5,0,RR,0.03492063492
V Kohli,Sandeep Sharma,1,4,3,0,RR,0.03296119086
PA Patel,Sandeep Sharma,2,0,6,0,RR,0.04662576687
PA Patel,Sandeep Sharma,2,3,1,0,RR,0.04662576687
PA Patel,Sandeep Sharma,2,3,2,0,RR,0.04662576687
PA Patel,Sandeep Sharma,1,0,5,0,RR,0.04662576687
PA Patel,Sandeep Sharma,1,0,6,0,RR,0.04662576687
PA Patel,Sandeep Sharma,1,2,2,0,RR,0.04662576687
PA Patel,Sandeep Sharma,1,2,3,0,RR,0.04662576687
PA Patel,Sandeep Sharma,1,2,5,0,RR,0.04662576687
MEK Hussey,Sandeep Sharma,2,2,3,0,RR,0.02402022756
PA Patel,Sandeep Sharma,2,3,3,0,RR,0.04662576687
PA Patel,Sandeep Sharma,1,2,6,0,RR,0.04662576687
MEK Hussey,Sandeep Sharma,2,2,4,0,RR,0.02402022756
PA Patel,Sandeep Sharma,2,0,7,0,RR,0.04662576687
PA Patel,Sandeep Sharma,1,2,4,0,RR,0.04662576687
Shubman Gill,Sandeep Sharma,1,0,1,0,RR,0.03195739015
Shubman Gill,Sandeep Sharma,1,0,6,0,RR,0.03195739015
Shubman Gill,Sandeep Sharma,1,2,1,0,RR,0.03195739015
Shubman Gill,Sandeep Sharma,1,2,2,0,RR,0.03195739015
AM Rahane,Sandeep Sharma,2,0,1,0,RR,0.03592814371
AM Rahane,Sandeep Sharma,2,0,2,0,RR,0.03592814371
AM Rahane,Sandeep Sharma,2,0,4,0,RR,0.03592814371
AM Rahane,Sandeep Sharma,2,0,5,0,RR,0.03592814371
AM Rahane,Sandeep Sharma,2,0,6,0,RR,0.03592814371
AM Rahane,Sandeep Sharma,2,0,1,0,RR,0.03592814371
AM Rahane,Sandeep Sharma,2,0,3,0,RR,0.03592814371
AM Rahane,Sandeep Sharma,2,0,4,0,RR,0.03592814371
AM Rahane,Sandeep Sharma,2,0,5,0,RR,0.03592814371
AM Rahane,Sandeep Sharma,2,2,6,0,RR,0.03592814371
Shubman Gill,Sandeep Sharma,1,0,2,0,RR,0.03195739015
Shubman Gill,Sandeep Sharma,1,2,3,0,RR,0.03195739015
Shubman Gill,Sandeep Sharma,1,2,6,0,RR,0.03195739015
AM Rahane,Sandeep Sharma,2,0,6,0,RR,0.03592814371
